,Geographic area,Indicator,Sex,Series Name,Series Year,TIME_PERIOD,Unit of measure,STD_ERR,INTERVAL
204958,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1980-06,Number of deaths,,1.0
204959,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1981-06,Number of deaths,,1.0
204960,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1982-06,Number of deaths,,1.0
204961,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1983-06,Number of deaths,,1.0
204962,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1984-06,Number of deaths,,1.0
204963,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1985-06,Number of deaths,,1.0
204964,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1986-06,Number of deaths,,1.0
204965,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1987-06,Number of deaths,,1.0
204966,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1988-06,Number of deaths,,1.0
204967,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1989-06,Number of deaths,,1.0
204968,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1990-06,Number of deaths,,1.0
204969,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1991-06,Number of deaths,,1.0
204970,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1992-06,Number of deaths,,1.0
204971,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1993-06,Number of deaths,,1.0
204972,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1994-06,Number of deaths,,1.0
204973,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1995-06,Number of deaths,,1.0
204974,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1996-06,Number of deaths,,1.0
204975,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1997-06,Number of deaths,,1.0
204976,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1998-06,Number of deaths,,1.0
204977,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,1999-06,Number of deaths,,1.0
204978,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2000-06,Number of deaths,,1.0
204979,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2001-06,Number of deaths,,1.0
204980,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2002-06,Number of deaths,,1.0
204981,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2003-06,Number of deaths,,1.0
204982,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2004-06,Number of deaths,,1.0
204983,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2005-06,Number of deaths,,1.0
204984,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2006-06,Number of deaths,,1.0
204985,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2007-06,Number of deaths,,1.0
204986,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2008-06,Number of deaths,,1.0
204987,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2009-06,Number of deaths,,1.0
204988,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2010-06,Number of deaths,,1.0
204989,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2011-06,Number of deaths,,1.0
204990,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2012-06,Number of deaths,,1.0
204991,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2013-06,Number of deaths,,1.0
204992,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2014-06,Number of deaths,,1.0
204993,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2015-06,Number of deaths,,1.0
204994,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2016-06,Number of deaths,,1.0
204995,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2017-06,Number of deaths,,1.0
204996,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2018-06,Number of deaths,,1.0
204997,Kenya,Child deaths age 1 to 4,Female,UN IGME estimate,2020,2019-06,Number of deaths,,1.0
204998,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1957-06,Number of deaths,,1.0
204999,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1958-06,Number of deaths,,1.0
205000,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1959-06,Number of deaths,,1.0
205001,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1960-06,Number of deaths,,1.0
205002,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1961-06,Number of deaths,,1.0
205003,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1962-06,Number of deaths,,1.0
205004,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1963-06,Number of deaths,,1.0
205005,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1964-06,Number of deaths,,1.0
205006,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1965-06,Number of deaths,,1.0
205007,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1966-06,Number of deaths,,1.0
205008,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1967-06,Number of deaths,,1.0
205009,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1968-06,Number of deaths,,1.0
205010,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1969-06,Number of deaths,,1.0
205011,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1970-06,Number of deaths,,1.0
205012,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1971-06,Number of deaths,,1.0
205013,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1972-06,Number of deaths,,1.0
205014,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1973-06,Number of deaths,,1.0
205015,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1974-06,Number of deaths,,1.0
205016,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1975-06,Number of deaths,,1.0
205017,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1976-06,Number of deaths,,1.0
205018,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1977-06,Number of deaths,,1.0
205019,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1978-06,Number of deaths,,1.0
205020,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1979-06,Number of deaths,,1.0
205021,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1980-06,Number of deaths,,1.0
205022,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1981-06,Number of deaths,,1.0
205023,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1982-06,Number of deaths,,1.0
205024,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1983-06,Number of deaths,,1.0
205025,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1984-06,Number of deaths,,1.0
205026,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1985-06,Number of deaths,,1.0
205027,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1986-06,Number of deaths,,1.0
205028,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1987-06,Number of deaths,,1.0
205029,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1988-06,Number of deaths,,1.0
205030,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1989-06,Number of deaths,,1.0
205031,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1990-06,Number of deaths,,1.0
205032,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1991-06,Number of deaths,,1.0
205033,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1992-06,Number of deaths,,1.0
205034,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1993-06,Number of deaths,,1.0
205035,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1994-06,Number of deaths,,1.0
205036,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1995-06,Number of deaths,,1.0
205037,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1996-06,Number of deaths,,1.0
205038,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1997-06,Number of deaths,,1.0
205039,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1998-06,Number of deaths,,1.0
205040,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,1999-06,Number of deaths,,1.0
205041,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2000-06,Number of deaths,,1.0
205042,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2001-06,Number of deaths,,1.0
205043,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2002-06,Number of deaths,,1.0
205044,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2003-06,Number of deaths,,1.0
205045,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2004-06,Number of deaths,,1.0
205046,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2005-06,Number of deaths,,1.0
205047,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2006-06,Number of deaths,,1.0
205048,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2007-06,Number of deaths,,1.0
205049,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2008-06,Number of deaths,,1.0
205050,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2009-06,Number of deaths,,1.0
205051,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2010-06,Number of deaths,,1.0
205052,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2011-06,Number of deaths,,1.0
205053,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2012-06,Number of deaths,,1.0
205054,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2013-06,Number of deaths,,1.0
205055,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2014-06,Number of deaths,,1.0
205056,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2015-06,Number of deaths,,1.0
205057,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2016-06,Number of deaths,,1.0
205058,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2017-06,Number of deaths,,1.0
205059,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2018-06,Number of deaths,,1.0
205060,Kenya,Child deaths age 1 to 4,Male,UN IGME estimate,2020,2019-06,Number of deaths,,1.0
205061,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1957-06,Number of deaths,,1.0
205062,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1958-06,Number of deaths,,1.0
205063,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1959-06,Number of deaths,,1.0
205064,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1960-06,Number of deaths,,1.0
205065,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1961-06,Number of deaths,,1.0
205066,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1962-06,Number of deaths,,1.0
205067,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1963-06,Number of deaths,,1.0
205068,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1964-06,Number of deaths,,1.0
205069,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1965-06,Number of deaths,,1.0
205070,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1966-06,Number of deaths,,1.0
205071,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1967-06,Number of deaths,,1.0
205072,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1968-06,Number of deaths,,1.0
205073,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1969-06,Number of deaths,,1.0
205074,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1970-06,Number of deaths,,1.0
205075,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1971-06,Number of deaths,,1.0
205076,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1972-06,Number of deaths,,1.0
205077,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1973-06,Number of deaths,,1.0
205078,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1974-06,Number of deaths,,1.0
205079,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1975-06,Number of deaths,,1.0
205080,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1976-06,Number of deaths,,1.0
205081,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1977-06,Number of deaths,,1.0
205082,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1978-06,Number of deaths,,1.0
205083,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1979-06,Number of deaths,,1.0
205084,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1980-06,Number of deaths,,1.0
205085,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1981-06,Number of deaths,,1.0
205086,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1982-06,Number of deaths,,1.0
205087,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1983-06,Number of deaths,,1.0
205088,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1984-06,Number of deaths,,1.0
205089,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1985-06,Number of deaths,,1.0
205090,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1986-06,Number of deaths,,1.0
205091,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1987-06,Number of deaths,,1.0
205092,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1988-06,Number of deaths,,1.0
205093,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1989-06,Number of deaths,,1.0
205094,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1990-06,Number of deaths,,1.0
205095,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1991-06,Number of deaths,,1.0
205096,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1992-06,Number of deaths,,1.0
205097,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1993-06,Number of deaths,,1.0
205098,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1994-06,Number of deaths,,1.0
205099,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1995-06,Number of deaths,,1.0
205100,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1996-06,Number of deaths,,1.0
205101,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1997-06,Number of deaths,,1.0
205102,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1998-06,Number of deaths,,1.0
205103,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,1999-06,Number of deaths,,1.0
205104,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2000-06,Number of deaths,,1.0
205105,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2001-06,Number of deaths,,1.0
205106,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2002-06,Number of deaths,,1.0
205107,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2003-06,Number of deaths,,1.0
205108,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2004-06,Number of deaths,,1.0
205109,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2005-06,Number of deaths,,1.0
205110,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2006-06,Number of deaths,,1.0
205111,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2007-06,Number of deaths,,1.0
205112,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2008-06,Number of deaths,,1.0
205113,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2009-06,Number of deaths,,1.0
205114,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2010-06,Number of deaths,,1.0
205115,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2011-06,Number of deaths,,1.0
205116,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2012-06,Number of deaths,,1.0
205117,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2013-06,Number of deaths,,1.0
205118,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2014-06,Number of deaths,,1.0
205119,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2015-06,Number of deaths,,1.0
205120,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2016-06,Number of deaths,,1.0
205121,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2017-06,Number of deaths,,1.0
205122,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2018-06,Number of deaths,,1.0
205123,Kenya,Child deaths age 1 to 4,Total,UN IGME estimate,2020,2019-06,Number of deaths,,1.0
205124,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,1990-06,Number of deaths,,1.0
205125,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,1991-06,Number of deaths,,1.0
205126,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,1992-06,Number of deaths,,1.0
205127,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,1993-06,Number of deaths,,1.0
205128,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,1994-06,Number of deaths,,1.0
205129,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,1995-06,Number of deaths,,1.0
205130,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,1996-06,Number of deaths,,1.0
205131,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,1997-06,Number of deaths,,1.0
205132,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,1998-06,Number of deaths,,1.0
205133,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,1999-06,Number of deaths,,1.0
205134,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2000-06,Number of deaths,,1.0
205135,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2001-06,Number of deaths,,1.0
205136,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2002-06,Number of deaths,,1.0
205137,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2003-06,Number of deaths,,1.0
205138,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2004-06,Number of deaths,,1.0
205139,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2005-06,Number of deaths,,1.0
205140,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2006-06,Number of deaths,,1.0
205141,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2007-06,Number of deaths,,1.0
205142,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2008-06,Number of deaths,,1.0
205143,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2009-06,Number of deaths,,1.0
205144,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2010-06,Number of deaths,,1.0
205145,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2011-06,Number of deaths,,1.0
205146,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2012-06,Number of deaths,,1.0
205147,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2013-06,Number of deaths,,1.0
205148,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2014-06,Number of deaths,,1.0
205149,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2015-06,Number of deaths,,1.0
205150,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2016-06,Number of deaths,,1.0
205151,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2017-06,Number of deaths,,1.0
205152,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2018-06,Number of deaths,,1.0
205153,Kenya,Deaths age 20 to 24,Total,UN IGME estimate,2020,2019-06,Number of deaths,,1.0
205154,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,1990-06,Number of deaths,,1.0
205155,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,1991-06,Number of deaths,,1.0
205156,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,1992-06,Number of deaths,,1.0
205157,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,1993-06,Number of deaths,,1.0
205158,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,1994-06,Number of deaths,,1.0
205159,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,1995-06,Number of deaths,,1.0
205160,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,1996-06,Number of deaths,,1.0
205161,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,1997-06,Number of deaths,,1.0
205162,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,1998-06,Number of deaths,,1.0
205163,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,1999-06,Number of deaths,,1.0
205164,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,2000-06,Number of deaths,,1.0
205165,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,2001-06,Number of deaths,,1.0
205166,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,2002-06,Number of deaths,,1.0
205167,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,2003-06,Number of deaths,,1.0
205168,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,2004-06,Number of deaths,,1.0
205169,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,2005-06,Number of deaths,,1.0
205170,Kenya,Deaths age 5 to 14,Total,UN IGME estimate,2020,2006-06,Number of deaths,,1.0
